source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,area,0.0,0.25,0.0,0.45232857511921026,0.4551560702272931,0.45317682365163503,0.3381483930473526,0.05250491300392829,0.2060619534458965
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.1,0.25,0.03,0.46326164104719547,0.43023489364557504,0.4533536168267093,0.33366944221779704,0.04755795140018578,0.21008777579603097
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.0,0.25,0.0,0.4727675036181277,0.4090758410013498,0.4536600048330943,0.27668824427140254,0.05980667889197925,0.1836281594199439
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.0,0.25,0.03,0.46664517129695926,0.45323184440512254,0.4626211732294082,0.33177277678623796,0.04773263718331617,0.20632138289511204
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.1,0.25,0.03,0.48670859723762794,0.40829024146385917,0.4631830905054973,0.27105888390603167,0.05510655713440742,0.18554353217283884
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,cubic,0.0,0.0,0.0,0.47299686213137515,0.4433844426591442,0.46411313628970585,0.3368939277715981,0.05568619214016934,0.20177418172049025
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.1,0.0,0.03,0.47148680261906223,0.4513076035775778,0.46543304290661686,0.3282914607940863,0.04759475705848826,0.20422916936998567
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.0,0.25,0.0,0.4658136767833267,0.46730082292349123,0.4662598206253761,0.3297259643053015,0.04780957798518815,0.20517332013696432
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.0,0.0,0.0,0.4869432859779002,0.4186242365502768,0.46644757114961316,0.2693888854701072,0.05827836436126857,0.18473602396746477
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.5,area,0.0,0.0,0.0,0.4809052326053475,0.4517240503989146,0.4721508779434176,0.33086045117427904,0.05250646055324502,0.20114672354732951
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.0,0.25,0.03,0.49328301718431566,0.4278007615159744,0.47363834048381326,0.2698205702472478,0.04805618965592821,0.1878551635115097
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.0,0.25,0.0,0.4939673741891009,0.4275098795490613,0.47403012579708903,0.27136922026208293,0.05598463322906163,0.18305651005357504
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.1,0.25,0.0,0.49912347365112153,0.4425964799185268,0.4821653755313431,0.26783216030647355,0.058654899659119575,0.18083491323826215
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,cubic,0.1,0.0,0.03,0.49645798212847897,0.4557434568610967,0.48424362454826425,0.2694497903964172,0.05920023985034928,0.18321174484056732
hit_uav,external_data/HIT_UAV_ir/all,96,1.0,0.65,area,0.0,0.0,0.0,0.49337979741555016,0.4643796536647404,0.4846797542903072,0.3226476348936558,0.04780930244740426,0.20027972284394005
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.0,0.0,0.0,0.5075910240039991,0.43795880566276435,0.48670135850162866,0.26425364473834634,0.054571058561825446,0.18418960156850517
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.1,0.25,0.03,0.5259898231879596,0.4456833669437863,0.5018978863147076,0.2624894098068277,0.048132791626046945,0.1845804152156537
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.1,0.25,0.0,0.5216595381172064,0.46433084578896466,0.5044609304187339,0.2626741772983223,0.05485334736774266,0.1802810107668241
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.5,area,0.1,0.0,0.03,0.5175464039050798,0.4757028278767093,0.5049933310965686,0.2643252945660303,0.05536848645961459,0.1826582852906237
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.0,0.25,0.0,0.5348221761156947,0.464861548752186,0.513833987906642,0.26275257122082013,0.04892216140616023,0.18208139087073505
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.0,0.0,0.0,0.5452167659118029,0.47492992413808716,0.5241307133796882,0.2560775161255151,0.047743216267529344,0.1832638493118187
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.1,0.0,0.03,0.5557130119458654,0.5120155158278036,0.5426037631104468,0.2560353454512854,0.04836984883174802,0.18171553399103382
flir_iisr_hr,external_data/FLIR-IISR/FLIR-IISR/HR,96,1.0,0.65,area,0.1,0.25,0.0,0.5611884565953734,0.5029206346316624,0.5437081100062601,0.254330618151774,0.04793098090608303,0.17933981958776712
