source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.1,0.25,0.03,1.9760099633364714,1.7585086053071388,1.9107595559276715,0.0955774717440363,0.1253660166706543,0.1126861670636572
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.0,0.25,0.0,1.9778498604017145,1.7557567440718616,1.9112219255027585,0.09472546611505095,0.12525969502277187,0.11425720079569146
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.0,0.0,0.03,1.9801512322106074,1.7509494249851016,1.9113906900429556,0.09586623405630235,0.11092289458040891,0.11750351230148226
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.1,0.0,0.0,1.9822307243076132,1.7524599875337161,1.9132995032754438,0.09575916708854493,0.11153794430682244,0.11732007688260637
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.0,0.25,0.03,1.9804422963754216,1.7579646390096564,1.9136989991656919,0.09563941037049517,0.12550861432251542,0.11140118171169888
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.1,0.25,0.0,1.9834343987480725,1.756196181303754,1.9152629335147768,0.09041472934768535,0.10519431735227744,0.11052891326835379
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.1,0.25,0.0,1.9888821397598575,1.7612116485426215,1.9205809923946866,0.09146308261551894,0.11138682886445564,0.1110195048386231
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,area,0.0,0.0,0.0,1.9898330156837034,1.7622021239794137,1.9215437481724165,0.08958071567758452,0.09388504092891564,0.11177080085326452
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.1,0.0,0.0,1.9981380841732754,1.768425492470222,1.9292243066623596,0.0976209242362529,0.1259992742008174,0.11834898663801141
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.0,0.0,0.03,1.998548625495949,1.768918132560799,1.9296594776154041,0.09757321508368477,0.12536902956174245,0.11855823372025043
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,area,0.1,0.0,0.03,1.997752712053087,1.77286716647272,1.9302870483789767,0.0874288364793756,0.09410863473164241,0.1096762579109054
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.0,0.0,0.0,2.0008212908500673,1.7720100619336032,1.932177922175128,0.09085954644251615,0.10481325212290164,0.11268145144276787
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.1,0.25,0.0,2.0041514581040967,1.7761153783702348,1.935740634183938,0.09310000065306667,0.1258688507177664,0.11200303958321456
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.0,0.0,0.0,2.004422700265741,1.7764878205614034,1.9360422363544394,0.09201703321014065,0.11092943223926015,0.11318044067593291
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,area,0.1,0.0,0.03,2.011004011639377,1.7849619766615,1.9431914011460139,0.08870801975717768,0.10518489453035312,0.11058240472630132
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.65,cubic,0.1,0.0,0.03,2.01612968656174,1.790284923320518,1.9483762575893735,0.08978836037567817,0.11140707881792239,0.11106868056231178
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.0,0.0,0.0,2.022833830842486,1.7948677488185374,1.9544440062353012,0.09379938933125231,0.12541585901253738,0.11419742682483047
pst900_thermal_raw,external_data/PST900_RGBT_Dataset/train/thermal_raw,128,1.0,0.5,cubic,0.1,0.0,0.03,2.030216823901388,1.8051164663736143,1.9626867166430557,0.09147016430506483,0.12582747955112272,0.11203477070375811
