source,recipe,static_score,model_family,model_variant,weights,out_dir,initial_val,final_val,best_val,delta,train_loss,promoted_or_closed
legal_inference_probe,hat_nativeio_tlc_b64_smoke4_lpips,,hat,l,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth,experiments/router_metrics_20260512/hat_nativeio_tlc_b64_smoke4.csv,45.38694,39.74726,45.38694,-5.63968,,closed
official_train_smoke,hat_l_native_io_p104_ckpt_smoke16_lr8e8,,hat,l,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth,checkpoints_hat_l_nativeio_p104_ckpt_smoke16_20260512,,45.38784608081366,45.38784608081366,,0.011573300238524098,archived
official_train,hat_l_native_io_probe40_limit512_p104_ckpt_lr8e8_e1,,hat,l,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth,checkpoints_hat_l_nativeio_official_probe40_limit512_p104_ckpt_lr8e8_20260512,43.095844578202986,43.09515853477618,43.095844578202986,-0.000686043426803451,0.012470301268194817,closed
official_train_blocked,hat_l_native_io_p112_ckpt_smoke16_lr8e8,,hat,l,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth,checkpoints_hat_l_nativeio_p112_ckpt_smoke16_20260512,45.38694,45.38694,45.38694,0.0,,closed_oom_even_checkpoint
legal_postprocess_smoke,hat_hat_mambairv2_sharpen_smoke4_lpips,,hat+hat+mambairv2,l+l+large,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+checkpoints_hat_l_official_p96_cont_limit1680_lr15e7_full120clean_avg/best_x2.pth+external_models/MambaIR_weights/mambairv2_classicSR_Large_x2.pth,experiments/hat_hat_mambairv2_sharpen_smoke4_20260512.csv,45.51503,45.51597,45.51597,0.00094,,closed_marginal_raw_best
legal_external_ensemble_smoke,hat_hat_mambairv2_base_notta_smoke4_lpips,,hat+hat+mambairv2,l+l+base,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+checkpoints_hat_l_official_p96_cont_limit1680_lr15e7_full120clean_avg/best_x2.pth+external_models/MambaIR_weights/mambairv2_classicSR_Base_x2.pth,experiments/hat_hat_mambairv2_base_notta_smoke4_20260512.csv,45.51503,45.51169,45.51503,-0.00334,,closed
legal_external_residual_smoke,hat_hat_mambairv2_highpass_smoke4_lpips,,hat+hat+mambairv2,l+l+large_hp,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+checkpoints_hat_l_official_p96_cont_limit1680_lr15e7_full120clean_avg/best_x2.pth+external_models/MambaIR_weights/mambairv2_classicSR_Large_x2.pth,experiments/hat_hat_mambairv2_highpass_smoke4_20260512.csv,45.51597,45.51482,45.51597,-0.00115,,closed
public_weight_eval,pft_light_x2_official_stage_a_smoke4_lpips,,pft,light,external_models/PFT-SR/experiments/pretrained_models/101_PFT_light_SRx2_scratch.pth,logs/eval_pft_light_x2_official_smoke4_20260512.log,44.13180,44.13180,44.13180,0.0,,closed
public_weight_eval,mambairv2_large_graymode_sweep_smoke4_lpips,,mambairv2,large,external_models/MambaIR_weights/mambairv2_classicSR_Large_x2.pth,logs/eval_mambairv2_large_graymodes_smoke4_20260512.log,44.55894,44.55894,44.55894,0.0,,closed_avg_best
legal_external_ensemble_smoke,hat_hat_mambairv2_ft512_fixedsmoke4_lpips,,hat+hat+mambairv2,l+l+large_ft512,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+checkpoints_hat_l_official_p96_cont_limit1680_lr15e7_full120clean_avg/best_x2.pth+checkpoints_mambairv2_large_official_full120clean_limit512_lr3e6_avg_20260511/best_x2.pth,experiments/router_metrics_20260512/hat_hat_mambairv2_ft512_fixedsmoke4,45.51503,45.52136,45.52136,0.00633,,promoted_probe40
legal_external_ensemble_probe,hat_hat_mambairv2_ft512_probe40_lpips,,hat+hat+mambairv2,l+l+large_ft512,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+checkpoints_hat_l_official_p96_cont_limit1680_lr15e7_full120clean_avg/best_x2.pth+checkpoints_mambairv2_large_official_full120clean_limit512_lr3e6_avg_20260511/best_x2.pth,experiments/router_metrics_20260512/hat_hat_mambairv2_ft512_probe40,43.20913,43.20766,43.20913,-0.00147,,closed
public_weight_eval,haffir_imagenet_x2_stage_a_fixedsmoke4_lpips,,swinfir,haffir_imagenet_x2,external_models/SwinFIR/experiments/pretrained_models/HAFFIR_ImageNet_x2.pth,experiments/router_metrics_20260512/haffir_imagenet_x2_fixedsmoke4.csv,44.93581,44.93581,44.93581,0.0,,closed
legal_external_ensemble_smoke,hat_tta_haffir_imagenet_x2_fixedsmoke4_lpips,,hat+haffir,l+haffir,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+external_models/SwinFIR/experiments/pretrained_models/HAFFIR_ImageNet_x2.pth,experiments/router_metrics_20260512/hat_tta_haffir_imagenet_x2_fixedsmoke4,45.49295,45.49639,45.51113,0.00344,,closed
public_weight_eval,pft_full_x2_stage_a_fixedsmoke4_lpips,,pft,full,external_models/PFT-SR/experiments/pretrained_models/001_PFT_SRx2_scratch.pth,experiments/router_metrics_20260512/pft_full_x2_fixedsmoke4.csv,44.59024,44.59024,44.59024,0.0,,closed
public_weight_blocked,psrgan_75000_x4_head_mismatch_for_x2,,psrgan,x4_head,external_models/Infrared_Image_SR_PSRGAN/model_zoo/75000_G.pth,logs/eval_psrgan_75000_x2_fixedsmoke4_20260512.log,0.0,0.0,0.0,0.0,,closed_x4_head
public_weight_eval,hf_caidas_swin2sr_classical_x2_fixedsmoke4_lpips,,swin2sr,classical,caidas/swin2SR-classical-sr-x2-64,experiments/router_metrics_20260512/hf_caidas_swin2sr_classical_x2_fixedsmoke4.csv,44.37165,44.37165,44.37165,0.0,,closed
public_weight_eval,hf_caidas_swin2sr_lightweight_x2_fixedsmoke4_lpips,,swin2sr,lightweight,caidas/swin2SR-lightweight-x2-64,experiments/router_metrics_20260512/hf_caidas_swin2sr_lightweight_x2_fixedsmoke4.csv,44.09210,44.09210,44.09210,0.0,,closed
public_weight_eval,hf_wrice_swin2sr_ffhq_fixedsmoke4_lpips,,swin2sr,ffhq,wrice/swin2sr-ffhq,experiments/router_metrics_20260512/hf_wrice_swin2sr_ffhq_fixedsmoke4.csv,11.95274,11.95274,11.95274,0.0,,closed_bad_scale_or_domain
public_weight_eval,hf_wrice_swin2sr_laion_hd_fixedsmoke4_lpips,,swin2sr,laion_hd,wrice/swin2sr-laion-hd,experiments/router_metrics_20260512/hf_wrice_swin2sr_laion_hd_fixedsmoke4.csv,11.90468,11.90468,11.90468,0.0,,closed_bad_scale_or_domain
public_weight_eval,hf_xenova_2x_apisr_rrdb_gan_onnx_fixedsmoke4_lpips,,apisr,rrdb_gan_onnx,external_models/HF_weights/Xenova_2x_APISR_RRDB_GAN_generator_onnx/onnx/model.onnx,experiments/router_metrics_20260512/hf_xenova_2x_apisr_rrdb_gan_onnx_fixedsmoke4.csv,31.04814,31.04814,31.04814,0.0,,closed
legal_postprocess_smoke,hat_hat_mambairv2_output_tone_fixedsmoke4_lpips,,hat+hat+mambairv2,l+l+large,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+checkpoints_hat_l_official_p96_cont_limit1680_lr15e7_full120clean_avg/best_x2.pth+external_models/MambaIR_weights/mambairv2_classicSR_Large_x2.pth,experiments/hat_hat_mambairv2_tone_fixedsmoke4_20260512.csv,45.51503,45.51456,45.51503,-0.00047,,closed_raw_best
public_weight_eval,hf_sergeipetrov_swin2sr_classical_x2_fixedsmoke4_lpips,,swin2sr,classical,sergeipetrov/swin2SR-classical-sr-x2-64,experiments/router_metrics_20260512/hf_sergeipetrov_swin2sr_classical_x2_fixedsmoke4.csv,44.37165,44.37165,44.37165,0.0,,closed_caidas_duplicate
legal_external_ensemble_smoke,hat_hat_mambairv2_mgrayg_fixedsmoke4_lpips,,hat+hat+mambairv2,l+l+large_mgrayg,checkpoints_hat_l_nativeio_official_cont_limit1680_lr8e8_full120clean_avg/best_x2.pth+checkpoints_hat_l_official_p96_cont_limit1680_lr15e7_full120clean_avg/best_x2.pth+external_models/MambaIR_weights/mambairv2_classicSR_Large_x2.pth,experiments/hat_hat_mambairv2_mgrayg_fixedsmoke4_20260512.csv,45.51597,45.51529,45.51597,-0.00068,,closed_avg_better
public_weight_eval,gsasr_edsr_df2k_fixedsmoke4_lpips,,gsasr,edsr_df2k,external_models/GSASR HF mutou0308/GSASR,experiments/router_metrics_20260512/gsasr_edsr_df2k_fixedsmoke4.csv,43.75804,43.75804,43.75804,0.0,,closed
public_weight_eval,gsasr_hatl_sa1b_fixedsmoke4_lpips,,gsasr,hatl_sa1b,external_models/GSASR HF mutou0308/GSASR,experiments/router_metrics_20260512/gsasr_hatl_sa1b_fixedsmoke4.csv,43.74799,43.74799,43.74799,0.0,,closed
public_weight_eval,continuoussr_fixedsmoke4_lpips,,continuoussr,hf_continuoussr,HF pey12/ContinuousSR ContinuousSR.pth,experiments/router_metrics_20260512/continuoussr_fixedsmoke4_ampoff.csv,10.15368,10.15368,10.15368,0.0,,closed_bad_task_match
public_weight_eval,openmodeldb_realsr_swinir_psnr_x2_smoke4_lpips,,swinir,realsr_psnr_x2,external_models/OpenModelDB_weights/cold_20260512/003_realSR_BSRGAN_DFO_s64w8_SwinIR-M_x2_PSNR.pth,experiments/router_metrics_20260512/openmodeldb_realsr_swinir_psnr_x2_smoke4.csv,40.10487,40.10487,40.10487,0.0,,closed
public_weight_eval,openmodeldb_starsample_v2_lite_smoke4_lpips,,span,starsample_v2_lite,external_models/OpenModelDB_weights/metadata_scan_20260512/2x_StarSample_V2.0_Lite.safetensors,experiments/router_metrics_20260512/openmodeldb_starsample_v2_lite_smoke4.csv,37.86027,37.86027,37.86027,0.0,,closed
public_weight_eval,openmodeldb_hfa2k_avcsrformer_light_smoke4_lpips,,srformer,hfa2k_avcsrformer_light,external_models/OpenModelDB_weights/metadata_scan_20260512/2xHFA2kAVCSRFormer_light.pth,experiments/router_metrics_20260512/openmodeldb_hfa2k_avcsrformer_light_srformer_smoke4.csv,39.25230,39.25230,39.25230,0.0,,closed
public_weight_blocked,openmodeldb_gameupv2_tscunet_small_spandrel_unsupported,,tscunet,gameupv2_small,external_models/OpenModelDB_weights/metadata_scan_20260512/2x-GameUpV2_TSCUNet_Small.pth,logs/eval_openmodeldb_gameupv2_tscunet_small_smoke4_20260512.log,0.0,0.0,0.0,0.0,,closed_unsupported_arch
public_weight_eval,openmodeldb_animesharpv4_rcan_smoke4_lpips,,rcan,animesharpv4,external_models/OpenModelDB_weights/metadata_scan_20260512/animesharpv4_rcan.safetensors,experiments/router_metrics_20260512/openmodeldb_animesharpv4_rcan_smoke4.csv,42.32238,42.32238,42.32238,0.0,,closed
public_weight_eval,openmodeldb_animesharpv4_fast_rcan_pu_smoke4_lpips,,rcan,animesharpv4_fast_pu,external_models/OpenModelDB_weights/metadata_scan_20260512/animesharpv4_fast_rcan_pu.safetensors,experiments/router_metrics_20260512/openmodeldb_animesharpv4_fast_rcan_pu_smoke4.csv,40.38703,40.38703,40.38703,0.0,,closed
public_weight_eval,openmodeldb_hfa2k_avc_omnisr_smoke4_lpips,,omnisr,hfa2k_avc,external_models/OpenModelDB_weights/metadata_scan_20260512/hfa2k_avc_omnisr.pth,experiments/router_metrics_20260512/openmodeldb_hfa2k_avc_omnisr_smoke4.csv,40.07652,40.07652,40.07652,0.0,,closed
public_weight_blocked,openmodeldb_hfa2k_avc_edsr_m_spandrel_unsupported,,edsr,hfa2k_avc,external_models/OpenModelDB_weights/metadata_scan_20260512/hfa2k_avc_edsr_m.pth,logs/eval_openmodeldb_hfa2k_avc_edsr_m_smoke4_20260512.log,0.0,0.0,0.0,0.0,,closed_unsupported_arch
public_weight_eval,openmodeldb_hfa2k_avc_compact_smoke4_lpips,,compact,hfa2k_avc,external_models/OpenModelDB_weights/metadata_scan_20260512/hfa2k_avc_compact.pth,experiments/router_metrics_20260512/openmodeldb_hfa2k_avc_compact_smoke4.csv,39.57743,39.57743,39.57743,0.0,,closed
public_weight_eval,openmodeldb_bubble_animescale_swinir_small_smoke4_lpips,,swinir,bubble_animescale_small,external_models/OpenModelDB_weights/metadata_scan_20260512/bubble_animescale_swinir_small.pth,experiments/router_metrics_20260512/openmodeldb_bubble_animescale_swinir_small_smoke4.csv,40.21039,40.21039,40.21039,0.0,,closed
public_weight_eval,openmodeldb_modernspanimation_v1_smoke4_lpips,,span,modernspanimation_v1,external_models/OpenModelDB_weights/metadata_scan_20260512/modernspanimation_v1.pth,experiments/router_metrics_20260512/openmodeldb_modernspanimation_v1_smoke4.csv,38.36413,38.36413,38.36413,0.0,,closed
public_weight_eval,openmodeldb_starsample_v2_esrgan_smoke4_lpips,,esrgan,starsample_v2,external_models/OpenModelDB_weights/metadata_scan_20260512/starsample_v2_esrgan.safetensors,experiments/router_metrics_20260512/openmodeldb_starsample_v2_esrgan_smoke4.csv,39.67283,39.67283,39.67283,0.0,,closed
public_weight_eval,seemore_t_x2_fixedsmoke4_lpips,,seemore,t_x2,external_models/SeemoRe/checkpoints_download/checkpoints/SeemoRe_T_X2/net_g_latest.pth,experiments/router_metrics_20260512/seemore_t_x2_fixedsmoke4.csv,43.91565,43.91565,43.91565,0.0,,closed
public_weight_eval,seemore_b_x2_fixedsmoke4_lpips,,seemore,b_x2,external_models/SeemoRe/checkpoints_download/checkpoints/SeemoRe_B_X2/net_g_latest.pth,experiments/router_metrics_20260512/seemore_b_x2_fixedsmoke4.csv,43.99228,43.99228,43.99228,0.0,,closed
public_weight_blocked,seemore_l_x2_gdrive_corrupt_checkpoint,,seemore,l_x2,external_models/SeemoRe/checkpoints_download/checkpoints/SeemoRe_L_X2/net_g_latest.pth,logs/download_seemore_l_x2_retry_20260512.log,0.0,0.0,0.0,0.0,,closed_corrupt_checkpoint
public_weight_eval,mair_t_x2_fixedsmoke4_lpips,,mair,t_light_x2,external_models/MaIR/ckpt_download/MaIR_T_lightSR_x2.pth,experiments/router_metrics_20260512/mair_t_x2_fixedsmoke4.csv,43.85979,43.85979,43.85979,0.0,,closed
public_weight_eval,mair_s_x2_fixedsmoke4_lpips,,mair,s_light_x2,external_models/MaIR/ckpt_download/MaIR_S_lightSR_x2.pth,experiments/router_metrics_20260512/mair_s_x2_fixedsmoke4.csv,44.01455,44.01455,44.01455,0.0,,closed
public_weight_eval,mair_sr_x2_fixedsmoke4_lpips,,mair,sr_x2,external_models/MaIR/ckpt_download/MaIR_SR_x2.pth,experiments/router_metrics_20260512/mair_sr_x2_fixedsmoke4.csv,44.39910,44.39910,44.39910,0.0,,closed
public_weight_blocked,rptsr_no_public_x2_checkpoint,,rptsr,official,external_models/RPT-SR,external_models/RPT-SR/README.md,0.0,0.0,0.0,0.0,,closed_no_public_x2_weights
public_weight_blocked,thermal_super_resolution_no_x2_or_visible_required,,diffusion,thermal_sr,external_models/ThermalSuperResolution,external_models/ThermalSuperResolution/README.md,0.0,0.0,0.0,0.0,,closed_no_x2_checkpoint_or_visible_reference
public_weight_eval,phips_2xlexicarrdbnet_fixedsmoke4_lpips,,rrdbnet,lexica,external_models/HF_weights/Phips_2x_scan_20260512/2xLexicaRRDBNet/2xLexicaRRDBNet.safetensors,experiments/router_metrics_20260512/phips_2xlexicarrdbnet__fixedsmoke4.csv,41.88332,41.88332,41.88332,0.0,,closed
public_weight_eval,phips_2xhfa2k_compact_multijpg_fixedsmoke4_lpips,,compact,hfa2k_multijpg,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2k_compact_multijpg/2xHFA2k_compact_multijpg.safetensors,experiments/router_metrics_20260512/phips_2xhfa2k_compact_multijpg__fixedsmoke4.csv,40.25809,40.25809,40.25809,0.0,,closed
public_weight_eval,phips_2xnomosuni_compact_multijpg_fixedsmoke4_lpips,,compact,nomosuni_multijpg,external_models/HF_weights/Phips_2x_scan_20260512/2xNomosUni_compact_multijpg/2xNomosUni_compact_multijpg.safetensors,experiments/router_metrics_20260512/phips_2xnomosuni_compact_multijpg__fixedsmoke4.csv,39.85607,39.85607,39.85607,0.0,,closed
public_weight_eval,phips_2xhfa2k_ludvae_compact_fixedsmoke4_lpips,,compact,hfa2k_ludvae,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2k_LUDVAE_compact/2xHFA2k_LUDVAE_compact.safetensors,experiments/router_metrics_20260512/phips_2xhfa2k_ludvae_compact__fixedsmoke4.csv,39.09841,39.09841,39.09841,0.0,,closed
public_weight_eval,phips_2xlexicarrdbnet_sharp_fixedsmoke4_lpips,,rrdbnet,lexica_sharp,external_models/HF_weights/Phips_2x_scan_20260512/2xLexicaRRDBNet_Sharp/2xLexicaRRDBNet_Sharp.safetensors,experiments/router_metrics_20260512/phips_2xlexicarrdbnet_sharp__fixedsmoke4.csv,38.57799,38.57799,38.57799,0.0,,closed
public_weight_eval,phips_2xhfa2komnisr_fixedsmoke4_lpips,,omnisr,hfa2k,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2kOmniSR/2xHFA2kOmniSR.safetensors,experiments/router_metrics_20260512/phips_2xhfa2komnisr__fixedsmoke4.csv,37.83014,37.83014,37.83014,0.0,,closed
public_weight_eval,phips_2xhfa2kswinir_s_fixedsmoke4_lpips,,swinir,hfa2k_s,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2kSwinIR-S/2xHFA2kSwinIR-S.safetensors,experiments/router_metrics_20260512/phips_2xhfa2kswinir_s__fixedsmoke4.csv,37.13734,37.13734,37.13734,0.0,,closed
public_weight_eval,phips_2xnomosuni_compact_otf_medium_fixedsmoke4_lpips,,compact,nomosuni_otf_medium,external_models/HF_weights/Phips_2x_scan_20260512/2xNomosUni_compact_otf_medium/2xNomosUni_compact_otf_medium.safetensors,experiments/router_metrics_20260512/phips_2xnomosuni_compact_otf_medium__fixedsmoke4.csv,36.87445,36.87445,36.87445,0.0,,closed
public_weight_eval,phips_2xhfa2kcompact_fixedsmoke4_lpips,,compact,hfa2k,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2kCompact/2xHFA2kCompact.safetensors,experiments/router_metrics_20260512/phips_2xhfa2kcompact__fixedsmoke4.csv,36.51867,36.51867,36.51867,0.0,,closed
public_weight_eval,phips_2xhfa2kshallowesrgan_fixedsmoke4_lpips,,esrgan,hfa2k_shallow,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2kShallowESRGAN/2xHFA2kShallowESRGAN.safetensors,experiments/router_metrics_20260512/phips_2xhfa2kshallowesrgan__fixedsmoke4.csv,36.25125,36.25125,36.25125,0.0,,closed
public_weight_eval,phips_2xnomosuni_span_multijpg_fixedsmoke4_lpips,,span,nomosuni_multijpg,external_models/HF_weights/Phips_2x_scan_20260512/2xNomosUni_span_multijpg/2xNomosUni_span_multijpg.safetensors,experiments/router_metrics_20260512/phips_2xnomosuni_span_multijpg__fixedsmoke4.csv,36.21017,36.21017,36.21017,0.0,,closed
public_weight_eval,phips_2xhfa2k_ludvae_span_fixedsmoke4_lpips,,span,hfa2k_ludvae,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2k_LUDVAE_SPAN/2xHFA2k_LUDVAE_SPAN.safetensors,experiments/router_metrics_20260512/phips_2xhfa2k_ludvae_span__fixedsmoke4.csv,35.85857,35.85857,35.85857,0.0,,closed
public_weight_eval,phips_2xhfa2kreal_cugan_fixedsmoke4_lpips,,cugan,hfa2k_real,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2kReal-CUGAN/2xHFA2kReal-CUGAN.safetensors,experiments/router_metrics_20260512/phips_2xhfa2kreal_cugan__fixedsmoke4.csv,34.35128,34.35128,34.35128,0.0,,closed
public_weight_eval,phips_2xevangelion_compact_fixedsmoke4_lpips,,compact,evangelion,external_models/HF_weights/Phips_2x_scan_20260512/2xEvangelion_compact/2xEvangelion_compact.safetensors,experiments/router_metrics_20260512/phips_2xevangelion_compact__fixedsmoke4.csv,34.11732,34.11732,34.11732,0.0,,closed
public_weight_eval,phips_2xhfa2kspan_fixedsmoke4_lpips,,span,hfa2k,external_models/HF_weights/Phips_2x_scan_20260512/2xHFA2kSPAN/2xHFA2kSPAN.safetensors,experiments/router_metrics_20260512/phips_2xhfa2kspan__fixedsmoke4.csv,32.76584,32.76584,32.76584,0.0,,closed
public_weight_eval,phips_2xevangelion_dat2_fixedsmoke4_lpips,,dat2,evangelion,external_models/HF_weights/Phips_2x_scan_20260512/2xEvangelion_dat2/2xEvangelion_dat2.safetensors,experiments/router_metrics_20260512/phips_2xevangelion_dat2__fixedsmoke4.csv,30.18735,30.18735,30.18735,0.0,,closed
public_weight_eval,phips_2xevangelion_omnisr_fixedsmoke4_lpips,,omnisr,evangelion,external_models/HF_weights/Phips_2x_scan_20260512/2xEvangelion_omnisr/2xEvangelion_omnisr.safetensors,experiments/router_metrics_20260512/phips_2xevangelion_omnisr__fixedsmoke4.csv,28.35953,28.35953,28.35953,0.0,,closed
public_weight_eval,atd_v2_srx2_finetune_fixedsmoke4_lpips,,atd,v2_base_srx2,external_models/ATD/experiments/pretrained_models/v2/SR/001_ATD_SRx2_finetune.pth,experiments/router_metrics_20260512/atd_v2_srx2_finetune_fixedsmoke4.csv,44.70669,44.70669,44.70669,0.0,,closed
public_weight_eval,atd_v2_light_srx2_fixedsmoke4_lpips,,atd,v2_light_srx2,external_models/ATD/experiments/pretrained_models/v2/SR/101_ATD_light_SRx2_scratch.pth,experiments/router_metrics_20260512/atd_v2_light_srx2_fixedsmoke4.csv,44.06551,44.06551,44.06551,0.0,,closed
public_weight_blocked,atd_v1_srx2_current_code_mismatch,,atd,v1_base_srx2,external_models/ATD/experiments/pretrained_models/v1/SR/001_ATD_SRx2_finetune.pth,logs/eval_atd_v1_srx2_finetune_fixedsmoke4_20260512.log,0.0,0.0,0.0,0.0,,closed_code_weight_mismatch
ensemble_eval,hat_tta_atd_v2_fixedsmoke4_lpips,,hat_plus_atd,nativeio_hat_tta_atd_v2,external_models/ATD/experiments/pretrained_models/v2/SR/001_ATD_SRx2_finetune.pth,experiments/hat_tta_atd_v2_fixedsmoke4_20260512.csv,45.50786,45.50786,45.50786,0.0,,closed_below_hat_hat_mambair
public_weight_eval,openmodeldb_2x_esrgan_smoke4_lpips,,esrgan,pretrained,external_models/OpenModelDB_weights/cold_20260512_more/2x-ESRGAN.pth,experiments/router_metrics_20260512/openmodeldb_2x_esrgan__smoke4.csv,39.42583,39.42583,39.42583,0.0,,closed
public_weight_eval,openmodeldb_2xlexicaswinir_smoke4_lpips,,swinir,lexica,external_models/OpenModelDB_weights/cold_20260512_more/2xLexicaSwinIR.pth,experiments/router_metrics_20260512/openmodeldb_2xlexicaswinir__smoke4.csv,42.39638,42.39638,42.39638,0.0,,closed
public_weight_eval,openmodeldb_2x_realplksr_mssim_pretrain_smoke4_lpips,,realplksr,mssim_pretrain,external_models/OpenModelDB_weights/cold_20260512_more/2x_realplksr_mssim_pretrain.pth,experiments/router_metrics_20260512/openmodeldb_2x_realplksr_mssim_pretrain__smoke4.csv,41.44015,41.44015,41.44015,0.0,,closed
public_weight_blocked,openmodeldb_2x_psnr_gdrive_inaccessible,,esrgan,2x_psnr_pretrained,external_models/OpenModelDB_weights/cold_20260512_more/2x_PSNR_pretrained.pth,logs/download_2x_psnr_pretrained_20260512.log,0.0,0.0,0.0,0.0,,closed_gdrive_inaccessible
public_weight_eval,drct_base_x4_to_x2_area_fixedsmoke4_lpips,,drct,base_x4_to_x2,external_models/HF_weights/aaronespasa_drct_super_resolution/DRCT_BASE_x4.pth,experiments/router_metrics_20260512/drct_base_x4_to_x2_area_fixedsmoke4.csv,37.25453,37.25453,37.25453,0.0,,closed
ensemble_eval,hat_hat_mambairv2_atd4_fixedsmoke4_lpips,,hat_hat_mambair_atd,current_prev_mambair_large_atd_v2,external_models/ATD/experiments/pretrained_models/v2/SR/001_ATD_SRx2_finetune.pth,experiments/hat_hat_mambairv2_atd4_fixedsmoke4_20260512.csv,45.51567,45.51734,45.51734,0.00167,,promoted_smoke16
ensemble_eval,hat_hat_mambairv2_atd4_smoke16_lpips,,hat_hat_mambair_atd,current_prev_mambair_large_atd_v2,external_models/ATD/experiments/pretrained_models/v2/SR/001_ATD_SRx2_finetune.pth,experiments/hat_hat_mambairv2_atd4_smoke16_20260512.csv,43.63770,43.63994,43.63994,0.00224,,promoted_probe40
ensemble_eval,hat_hat_mambairv2_atd4_probe40_lpips,,hat_hat_mambair_atd,current_prev_mambair_large_atd_v2,external_models/ATD/experiments/pretrained_models/v2/SR/001_ATD_SRx2_finetune.pth,experiments/hat_hat_mambairv2_atd4_probe40_20260512.csv,43.20718,43.20996,43.20996,0.00279,,closed_too_small_no_full120
legal_router,hat_hat_mambairv2_atd4_probe40_k3_lrcluster_proxy,,hat_hat_mambair_atd_router,k3_probe40_lrcluster,experiments/lr_clusters_probe40_initialtest_k3_from_full120.csv,experiments/router_analysis_k3_20260512_atd4_probe40_proxy,43.20911,43.21091,43.21282,0.00180,,closed_too_small_no_full120
public_weight_eval,ntire2026_ir_team02_suatsr_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team02_suatsr_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team02_SUATSR/team02_SUATSR.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team02_smoke4.csv,40.07050,40.07050,40.07050,0.0,,closed
public_weight_eval,ntire2026_ir_team05_hit_zzy_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team05_hit_zzy_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team05_hit_zzy/team05_hit_zzy.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team05_smoke4.csv,39.96722,39.96722,39.96722,0.0,,closed
public_weight_eval,ntire2026_ir_team06_kletech_fremamba_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team06_fremamba_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team06_KLETech-CEVI/team06_KLETech-CEVI.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team06_smoke4.csv,40.07997,40.07997,40.07997,0.0,,closed
public_weight_eval,ntire2026_ir_team07_ntr_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team07_ntr_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team07_NTR/team07_NTR.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team07_smoke4.csv,40.01457,40.01457,40.01457,0.0,,closed
public_weight_blocked,ntire2026_ir_team08_earth4d_zip_contains_png_outputs_only,,ntire2026_ir,team08_earth4d_png_only,external_models/NTIRE2026_infraredSR/downloaded_weights/team08_Earth4D/team08_Earth4D.zip,logs/download_ntire2026_ir_remaining_teams_retry_20260512.log,0.0,0.0,0.0,0.0,,closed_no_model_weight
public_weight_eval,ntire2026_ir_team11_whu_vip_x4_to_x2_area_fixedsmoke4_lpips,,ntire2026_ir,team11_whu_vip_x4_to_x2,external_models/NTIRE2026_infraredSR/downloaded_weights/team11_WHU-VIP/team11_WHU-VIP.pth,experiments/router_metrics_20260512/ntire2026_ir_x4_to_x2_team11_smoke4.csv,40.14134,40.14134,40.14134,0.0,,closed
