source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.0,0.25,0.0,1.0281245902429246,0.9577010394317925,1.0069975249995848,0.2252583754598163,0.04003673415264618,0.16123834438621998
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.1,0.25,0.0,1.0294909649819055,0.9577360879635316,1.0079645018763932,0.22590120666427538,0.04058839872296703,0.15960268338676542
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.0,0.25,0.03,1.040708732608751,0.9626981910072793,1.0173055701283094,0.22409557848004624,0.040102961509585554,0.15945649379864335
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.1,0.0,0.03,1.047715888785963,0.966191238922272,1.0232584938268556,0.2235318207531236,0.04005027637780941,0.1584467219072394
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.0,0.25,0.03,1.0558448338019242,0.9685273865494468,1.029649599626181,0.2270285661332309,0.0463373544814756,0.16097595179453492
msrs_train_ir,external_data/downloads/MSRS_repo/train/ir,128,1.0,0.65,area,0.0,0.0,0.0,1.053462654578259,0.9754407638338575,1.0300560873549385,0.22232865140540525,0.04000809236983146,0.15753633459098637
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.1,0.25,0.03,1.0686556192203387,0.9922467501353376,1.0457329584948383,0.22394136479124427,0.04633172913984973,0.1605829918757081
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.0,0.25,0.03,1.085901054982606,0.9981341705081628,1.059570989640273,0.2195227099582553,0.040476705467654,0.16025806935504078
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.0,0.0,0.03,1.0894544719220005,1.0118928347327087,1.066185980765213,0.2208057745359838,0.046236203439381375,0.1570037567988038
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.0,0.25,0.0,1.0913664680648605,1.008772062595822,1.066588146424149,0.21576718837022782,0.046082615184964336,0.15347907072864472
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.1,0.0,0.0,1.0908076544169931,1.0131908711009237,1.0675226194221723,0.2205310992896557,0.04624916247050466,0.15690660290420055
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.0,0.25,0.03,1.100547458217895,1.0126763537108157,1.074186126865771,0.21528916349634528,0.03786100075820941,0.1598622097633779
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.1,0.25,0.03,1.0979367033369984,1.02081497306768,1.074800184256203,0.21656135497614742,0.04053379094037377,0.15987738091498613
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.1,0.0,0.03,1.0997972891679957,1.0215305731691615,1.0763172743683453,0.21858341498300432,0.046538389513113024,0.1556393106468022
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.1,0.25,0.03,1.1116798282350433,1.0344233226822264,1.0885028765691982,0.2124225299805403,0.03792567148946182,0.159486745018512
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.1,0.25,0.0,1.1139448404858834,1.0366504208531178,1.0907565145960536,0.2154141305014491,0.04674040701339978,0.15423824517056345
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.0,0.0,0.03,1.1175982576221715,1.0398752418101564,1.0942813528785669,0.21352552073076367,0.04042181644559856,0.1563035829924047
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.0,0.25,0.0,1.11946158954511,1.0368927008523265,1.094690922937275,0.2087215340230614,0.04030364678760122,0.1527950790245086
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.1,0.0,0.0,1.1190583852349585,1.041262633614805,1.0957196597489123,0.2132171572186053,0.040429309750637056,0.1562075034715235
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.0,0.25,0.03,1.123153709091104,1.0353888949314531,1.0968242648432085,0.20912348618730903,0.033677042769596356,0.15927848676219583
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.1,0.0,0.03,1.1291088502039515,1.0505801041393403,1.105550226384568,0.2112675498239696,0.04063642238578039,0.1549389148131013
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.0,0.25,0.0,1.13314285847036,1.0504372895299965,1.108331187788251,0.20475209597498178,0.03771641811513667,0.15241577718406915
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.0,0.0,0.03,1.1317446671415656,1.0539969815064831,1.1084203614510408,0.20942547414451837,0.03782277237544944,0.15591667080298066
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,area,0.1,0.0,0.0,1.1335294646401815,1.0556734055873933,1.110172646924345,0.20911244135349988,0.03782136747816284,0.155823930259794
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,area,0.1,0.25,0.03,1.133852868124712,1.0560604528089244,1.1105151435299756,0.2063520921394229,0.0337667111518211,0.15890786480158567
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.5,cubic,0.0,0.0,0.0,1.1381692657416627,1.0570607573997521,1.1138367132390894,0.2126891183666885,0.045960587886230295,0.15250533828511834
msrs_detection_ir,external_data/downloads/MSRS_repo/detection/ir,80,1.0,0.65,cubic,0.1,0.25,0.0,1.1426259763088036,1.0646727644335001,1.1192400127462125,0.2082826872356236,0.040859735554262124,0.15354391876608134
