source,path,images,match_strength,sigma,interp,sigma_jitter,noise_std,gamma_jitter,official_score,test_score,total_score,edge_mean,fft_high_ratio,std
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,cubic,0.0,0.0,0.0,0.5890329938162935,0.5354069516098171,0.5729451811543506,0.20376329182181507,0.032266261865367435,0.2057808059034869
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.1,0.0,0.03,0.5778369822055686,0.567827835489367,0.5748342381907081,0.2089244828093797,0.02029346686657586,0.20842721097869799
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,cubic,0.1,0.25,0.0,0.5838232760934823,0.5574910338699768,0.5759236034264306,0.21080286119831726,0.023097555626115387,0.20332672103540972
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,area,0.1,0.25,0.03,0.5961307346711068,0.5371804797625139,0.5784456581985289,0.19779845379525796,0.026621021561070206,0.20918486890150234
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.0,0.0,0.0,0.590658589143545,0.5504093109427776,0.5785838056833147,0.20949808123987168,0.020277852669674173,0.20753043418517336
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,cubic,0.0,0.25,0.0,0.5793491147451494,0.5846671036783947,0.5809445114251229,0.20402746912441216,0.03224202555673999,0.20732141938060522
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,cubic,0.0,0.0,0.03,0.5854154830127526,0.5730322969470418,0.5817005271930393,0.20288015113328584,0.028175489329073572,0.21447552682366222
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.65,cubic,0.1,0.0,0.0,0.585330855440256,0.5743113847569435,0.5820250142352622,0.20314279964077286,0.028313320507059682,0.21456279221456498
roadscene_ir,external_data/downloads/RoadScene_repo/infrared,128,1.0,0.5,area,0.1,0.25,0.0,0.5910363192565441,0.5637370587076864,0.5828465410918868,0.19707717024721205,0.026888466726282083,0.20993460796307772
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.65,area,0.0,0.25,0.0,0.5918871658995621,0.5659323414334455,0.5841007185597271,0.20691823569359258,0.020175901754367807,0.20710292912553996
roadscene_cropir,external_data/downloads/RoadScene_repo/cropinfrared,128,1.0,0.5,area,0.1,0.25,0.0,0.5948801566478231,0.5685044021918058,0.5869674303110178,0.20741024194285274,0.0219727247739995,0.20307983009843156
